condition_key,feature,n_fields,matched_mean,matched_sd,matched_cv,matched_relative_range,relative_difference,relative_difference_reduction
base|PDMS|unsieved|spray|none|na|sprayna,nearest_neighbor_spacing_um,2,15.784036869200555,1.1900691791662747,0.07539700958811021,0.10662747352187975,0.2476157084012376,0.14098823487935785
base|PDMS|unsieved|spray|none|na|sprayna,texture_glcm_contrast_mean,2,4.625001197205596,1.0681777413017721,0.2309572896860933,0.3266229314030049,0.0594300641933472,-0.26719286720965774
base|PDMS|unsieved|spray|none|na|sprayna,texture_glcm_homogeneity_mean,2,0.4937929980739407,0.05883727128948582,0.11915371728409231,0.1685088029903328,0.0083223785380979,-0.1601864244522349
base|PDMS|unsieved|spray|none|na|sprayna,texture_lbp_entropy,2,3.2150022264593408,0.06043989617573735,0.01879933260334957,0.02658627113121967,0.0366584197681121,0.01007214863689243
base|PDMS|unsieved|spray|none|na|sprayna,texture_laplacian_variance,2,0.15651559457182884,0.1468521009474701,0.9382585891729645,1.3268980218214523,0.0120502834476874,-1.314847738373765
base|unknown|unknown|spray|none|na|sprayna,solid_area_fraction,2,0.578521728515625,0.18726417990529967,0.32369428955669427,0.4577728543538007,0.1483308748285437,-0.309441979525257
base|unknown|unknown|spray|none|na|sprayna,eq_diameter_median_um,2,8.422766218718957,2.8335203766310513,0.33641208874270206,0.47575853844619054,2.279744252005937,1.8039857135597464
base|unknown|unknown|spray|none|na|sprayna,circularity_median,2,0.9971963892859372,0.003964904295442159,0.003976051596293217,0.005622986092173061,0.0,-0.005622986092173061
base|unknown|unknown|spray|none|na|sprayna,aspect_ratio_median,2,1.342593984633056,0.09760221295600795,0.07269674531024425,0.1028087231581301,0.109436359586284,0.006627636428153907
base|unknown|unknown|spray|none|na|sprayna,pore_component_density_per_mm2,2,122.40597416234799,103.8649132655299,0.8485281374238501,1.1999999999999902,2.9995070607823178,1.7995070607823276
base|unknown|unknown|spray|none|na|sprayna,edge_density_per_um,2,0.19838475775302283,0.011751137800311022,0.059234075910616336,0.08376963350743108,2.8807102043784845,2.7969405708710533
base|unknown|unknown|spray|none|na|sprayna,nearest_neighbor_spacing_um,2,12.341954969549473,1.0829032069565925,0.08774162680290792,0.12408539860935106,1.8675824704336843,1.7434970718243332
base|unknown|unknown|spray|none|na|sprayna,texture_glcm_contrast_mean,2,4.186258074940235,3.355688836289996,0.8015962647828638,1.1336283092035406,0.209269378163398,-0.9243589310401427
base|unknown|unknown|spray|none|na|sprayna,texture_glcm_homogeneity_mean,2,0.5499835820286152,0.16359830569366618,0.297460344343255,0.42067245323840224,0.0147534900785987,-0.4059189631598035
base|unknown|unknown|spray|none|na|sprayna,texture_lbp_entropy,2,3.266929196429077,0.02452949478196588,0.00750842559084855,0.010618517302647238,0.0142693727556161,0.003650855452968862
base|unknown|unknown|spray|none|na|sprayna,texture_laplacian_variance,2,0.11479707434773445,0.10182309288471922,0.8869833439778924,1.2543838746525755,0.0659219116658366,-1.188461962986739
binder|PUR|unknown|spray|tape|25|sprayna,solid_area_fraction,2,0.136199951171875,0.15489540024893306,1.1372647267129223,1.6083352005259461,0.8182833673644139,-0.7900518331615323
binder|PUR|unknown|spray|tape|25|sprayna,eq_diameter_median_um,2,3.9301271182858133,0.2929392016328789,0.07453682611685455,0.10541099039070084,1.6550333198487084,1.5496223294580076
binder|PUR|unknown|spray|tape|25|sprayna,circularity_median,2,0.6829110144890563,0.03323504470448594,0.04866672816707054,0.06882514701019588,0.2651404044674436,0.1963152574572477
binder|PUR|unknown|spray|tape|25|sprayna,aspect_ratio_median,2,1.715462479447548,0.2901100302513914,0.16911476276919218,0.23916439110570015,0.2716294767350775,0.03246508562937733
binder|PUR|unknown|spray|tape|25|sprayna,pore_component_density_per_mm2,2,1836.0896124352198,865.5409438794159,0.47140452079103146,0.6666666666666663,1.955500618046972,1.2888339513803058
binder|PUR|unknown|spray|tape|25|sprayna,edge_density_per_um,2,0.5923116148399015,0.3938950466617415,0.6650132072246197,0.9404706968142866,1.4579395850960846,0.5174688882817979
binder|PUR|unknown|spray|tape|25|sprayna,nearest_neighbor_spacing_um,2,17.197993372917974,11.688050487476726,0.6796171061375949,0.9611237287205419,1.6608473977101277,0.6997236689895858
binder|PUR|unknown|spray|tape|25|sprayna,texture_glcm_contrast_mean,2,3.1411929832120418,2.7343955334342556,0.8704958746715765,1.2310670719503736,0.6961915106646043,-0.5348755612857693
binder|PUR|unknown|spray|tape|25|sprayna,texture_glcm_homogeneity_mean,2,0.6129707325965738,0.17858878350754143,0.29134960938630683,0.41203056898621865,0.1854433046650215,-0.22658726432119713
binder|PUR|unknown|spray|tape|25|sprayna,texture_lbp_entropy,2,3.1641861574347425,0.13150580396768743,0.04156070389811065,0.05877571111448044,0.0097705543922023,-0.04900515672227814
binder|PUR|unknown|spray|tape|25|sprayna,texture_laplacian_variance,2,0.09005854371935129,0.11623256696954241,1.2906334276342106,1.8252312974123752,0.5312175546598285,-1.2940137427525467
