property_measurement_id,condition_id,coupon_id,coupon_id_status,condition_key,relative_path,contact_angle_deg,contact_angle_sd_deg,n_contact_angle,contact_angle_value_source,hysteresis_deg,rolloff_angle_deg,pinning_fraction
PROP-6f15961cf3,COND-ab2073106d,,not_provided_by_source,900C|PDMS|unknown|spray|tape|1|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 1/Tape.xlsx,154.68,1.7829788362357948,5,reported_CA_Stabw,1.1474396519373231,5.0,0.0
PROP-ffb7960ff3,COND-d3813f65a5,,not_provided_by_source,900C|PDMS|unknown|spray|abrasion|10|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 10/Abrasion.xlsx,151.185,1.4402648331960148,10,reported_CA_Stabw,,10.0,1.0
PROP-950e0b3ea9,COND-163b70695d,,not_provided_by_source,900C|PDMS|unknown|spray|tape|10|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 10/Tape.xlsx,137.16,7.15615120019135,5,computed_static_replicates,,,1.0
PROP-a55c81dbf6,COND-312ee205a8,,not_provided_by_source,900C|PDMS|unknown|spray|abrasion|15|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 15/Abrasion.xlsx,150.9,1.4957346764123018,10,computed_static_replicates,,14.0,1.0
PROP-73d01e1467,COND-7b143af78e,,not_provided_by_source,900C|PDMS|unknown|spray|abrasion|2|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 2/Abrasion.xlsx,154.89999999999998,0.9269587443534624,10,reported_CA_Stabw,2.6456632774054185,5.0,0.1
PROP-2a9ae70c8a,COND-9f101422c5,,not_provided_by_source,900C|PDMS|unknown|spray|tape|2|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 2/Tape.xlsx,154.73999999999998,2.242180452546948,5,reported_CA_Stabw,1.6779706790123232,5.0,0.0
PROP-d8c00baa95,COND-bf46657ebe,,not_provided_by_source,900C|PDMS|unknown|spray|abrasion|20|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 20/Abrasion.xlsx,142.41,1.0524574417365642,10,computed_static_replicates,,,1.0
PROP-82e12c1e5a,COND-9d4c995f75,,not_provided_by_source,900C|PDMS|unknown|spray|abrasion|3|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 3/Abrasion.xlsx,153.875,0.8697636200129797,10,reported_CA_Stabw,2.5789683054442323,5.0,0.2
PROP-b46828a9b4,COND-b4888eef71,,not_provided_by_source,900C|PDMS|unknown|spray|tape|3|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 3/Tape.xlsx,150.17,1.1952661717349418,5,reported_CA_Stabw,1.208607251603932,5.0,0.1
PROP-76e100642c,COND-7ab690544a,,not_provided_by_source,900C|PDMS|unknown|spray|abrasion|4|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 4/Abrasion.xlsx,152.48,1.3681608695452436,10,reported_CA_Stabw,1.97698620940904,5.0,0.7
